Session: 315,Game:,Wingman,User:,Survivor3
Game No.:,0
Day:,15,Month:,Feb,Year:,2017
Track:,Beach,Speed:,slow,Time:,120 (sec),
Target Angle:,42,Angle Incr:,1

BASIC DATA
Ring Num,Score,Arm Angle,Assisted
0,0,0.000,False
1,0,56.017,False
2,3,49.780,False
3,8,44.449,False
4,0,60.338,False
5,1,32.853,True
6,0,11.436,False
7,8,44.606,False
8,0,52.317,False
9,0,67.651,False
10,0,26.115,True
11,0,22.178,True
12,9,43.047,False
13,0,28.464,False
14,10,41.998,False

RAW DATA
BodyDepth, CentralPont (X | Y | Z),RightHand (X | Y | Z),LeftHand (X | Y | Z),RightElbow (X | Y | Z),LeftElbow (X | Y | Z),LeftAngle,RightAngle,Time,RingNumber,AchievementID
0.170,0.002 | 6.652 | 0.191,0.090 | 6.646 | 0.362,-0.167 | 6.331 | 0.268,0.309 | 6.687 | 0.291,-0.190 | 6.541 | 0.167,24.965,55.952,2017-02-15 11:16:27,1,310
0.171,0.002 | 6.652 | 0.191,0.095 | 6.645 | 0.359,-0.167 | 6.331 | 0.268,0.313 | 6.687 | 0.289,-0.190 | 6.541 | 0.168,24.411,57.603,2017-02-15 11:16:27,1,310
0.171,0.002 | 6.652 | 0.191,0.100 | 6.652 | 0.369,-0.167 | 6.331 | 0.268,0.316 | 6.688 | 0.288,-0.189 | 6.541 | 0.168,24.190,58.540,2017-02-15 11:16:28,1,310
0.171,0.002 | 6.652 | 0.191,0.099 | 6.651 | 0.361,-0.167 | 6.331 | 0.268,0.317 | 6.688 | 0.288,-0.189 | 6.541 | 0.168,24.077,58.994,2017-02-15 11:16:28,1,310
0.171,0.002 | 6.652 | 0.191,0.097 | 6.648 | 0.352,-0.167 | 6.331 | 0.268,0.318 | 6.688 | 0.288,-0.189 | 6.541 | 0.168,24.009,59.235,2017-02-15 11:16:28,1,310
0.171,0.002 | 6.652 | 0.191,0.101 | 6.652 | 0.363,-0.166 | 6.331 | 0.268,0.318 | 6.688 | 0.287,-0.189 | 6.541 | 0.168,23.984,59.335,2017-02-15 11:16:28,1,310
0.171,0.002 | 6.652 | 0.191,0.100 | 6.652 | 0.359,-0.166 | 6.331 | 0.268,0.319 | 6.688 | 0.287,-0.189 | 6.541 | 0.168,23.975,59.267,2017-02-15 11:16:29,1,310
0.172,0.002 | 6.652 | 0.191,0.099 | 6.650 | 0.351,-0.166 | 6.331 | 0.268,0.319 | 6.687 | 0.285,-0.189 | 6.541 | 0.169,23.969,59.048,2017-02-15 11:16:29,1,310
0.172,0.002 | 6.652 | 0.192,0.100 | 6.647 | 0.350,-0.166 | 6.331 | 0.268,0.320 | 6.684 | 0.282,-0.189 | 6.541 | 0.169,23.966,58.416,2017-02-15 11:16:29,1,310
0.172,0.002 | 6.652 | 0.192,0.101 | 6.643 | 0.352,-0.167 | 6.331 | 0.268,0.319 | 6.675 | 0.274,-0.189 | 6.541 | 0.169,24.060,56.017,2017-02-15 11:16:29,1,310
0.172,0.002 | 6.652 | 0.192,0.094 | 6.640 | 0.348,-0.170 | 6.332 | 0.267,0.297 | 6.630 | 0.234,-0.192 | 6.543 | 0.169,24.815,42.032,2017-02-15 11:16:29,2,310
0.172,0.001 | 6.652 | 0.192,0.162 | 6.594 | 0.416,-0.172 | 6.335 | 0.264,0.274 | 6.608 | 0.213,-0.194 | 6.546 | 0.167,24.889,33.933,2017-02-15 11:16:30,2,310
0.172,0.001 | 6.652 | 0.192,0.336 | 6.488 | 0.393,-0.169 | 6.337 | 0.264,0.259 | 6.598 | 0.203,-0.192 | 6.547 | 0.165,24.195,29.172,2017-02-15 11:16:30,2,310
0.172,0.001 | 6.652 | 0.193,0.313 | 6.420 | 0.341,-0.167 | 6.336 | 0.267,0.240 | 6.587 | 0.195,-0.190 | 6.545 | 0.167,24.443,22.867,2017-02-15 11:16:30,2,310
0.172,0.001 | 6.653 | 0.193,0.282 | 6.352 | 0.189,-0.169 | 6.335 | 0.268,0.206 | 6.573 | 0.185,-0.191 | 6.545 | 0.169,25.380,13.131,2017-02-15 11:16:30,2,310
0.173,0.001 | 6.653 | 0.195,0.256 | 6.349 | 0.143,-0.170 | 6.336 | 0.270,0.177 | 6.566 | 0.173,-0.192 | 6.545 | 0.171,26.132,5.168,2017-02-15 11:16:30,2,310
0.174,0.002 | 6.653 | 0.196,0.258 | 6.353 | 0.143,-0.171 | 6.336 | 0.273,0.171 | 6.567 | 0.170,-0.192 | 6.546 | 0.173,26.760,3.177,2017-02-15 11:16:31,2,310
0.174,0.002 | 6.654 | 0.197,0.265 | 6.357 | 0.147,-0.171 | 6.337 | 0.274,0.171 | 6.569 | 0.168,-0.191 | 6.547 | 0.174,27.184,2.880,2017-02-15 11:16:31,2,310
0.173,0.003 | 6.654 | 0.196,0.257 | 6.355 | 0.146,-0.171 | 6.339 | 0.274,0.172 | 6.571 | 0.165,-0.190 | 6.548 | 0.174,27.373,2.800,2017-02-15 11:16:31,2,310
0.172,0.004 | 6.654 | 0.195,0.270 | 6.363 | 0.132,-0.169 | 6.341 | 0.275,0.172 | 6.572 | 0.164,-0.190 | 6.549 | 0.172,27.429,2.798,2017-02-15 11:16:31,2,310
0.174,0.007 | 6.654 | 0.196,0.341 | 6.405 | 0.225,-0.140 | 6.361 | 0.305,0.195 | 6.580 | 0.175,-0.191 | 6.546 | 0.173,28.938,7.670,2017-02-15 11:16:31,2,310
0.173,0.013 | 6.654 | 0.196,0.380 | 6.432 | 0.282,-0.179 | 6.329 | 0.264,0.244 | 6.597 | 0.190,-0.187 | 6.546 | 0.181,28.769,19.745,2017-02-15 11:16:32,2,310
0.172,0.016 | 6.654 | 0.194,0.387 | 6.455 | 0.324,-0.173 | 6.323 | 0.265,0.271 | 6.611 | 0.196,-0.177 | 6.544 | 0.190,26.123,27.379,2017-02-15 11:16:32,2,310
0.172,0.018 | 6.655 | 0.194,0.391 | 6.470 | 0.343,-0.167 | 6.322 | 0.271,0.279 | 6.615 | 0.199,-0.170 | 6.543 | 0.196,24.058,29.654,2017-02-15 11:16:32,2,310
