Session: 322,Game:,Wingman,User:,Survivor3
Game No.:,0
Day:,15,Month:,Feb,Year:,2017
Track:,Temple,Speed:,fast,Time:,30 (sec),
Target Angle:,42,Angle Incr:,1

BASIC DATA
Ring Num,Score,Arm Angle,Assisted
0.052,0.013 | 6.654 | 0.054,0.003 | 6.520 | 0.151,0.047 | 6.556 | 0.118,0.212 | 6.559 | 0.057,-0.185 | 6.540 | 0.106,22.311,13.768,2017-02-15 13:47:19,9,318
0.054,0.011 | 6.654 | 0.056,-0.012 | 6.498 | 0.145,0.035 | 6.527 | 0.119,0.196 | 6.554 | 0.056,-0.196 | 6.545 | 0.097,24.131,10.635,2017-02-15 13:47:19,10,318
0.054,0.009 | 6.654 | 0.056,-0.012 | 6.496 | 0.147,0.038 | 6.530 | 0.114,0.196 | 6.553 | 0.059,-0.194 | 6.545 | 0.094,22.230,11.850,2017-02-15 13:47:19,10,318
0.054,0.008 | 6.654 | 0.056,0.031 | 6.512 | 0.157,-0.045 | 6.526 | 0.138,0.240 | 6.569 | 0.072,-0.188 | 6.587 | -0.036,24.358,24.086,2017-02-15 13:47:19,10,318
0.054,0.008 | 6.654 | 0.055,0.069 | 6.549 | 0.138,-0.021 | 6.596 | 0.111,0.286 | 6.601 | 0.073,-0.173 | 6.607 | -0.066,22.097,38.067,2017-02-15 13:47:19,10,318
0.053,0.009 | 6.654 | 0.055,0.080 | 6.578 | 0.124,-0.017 | 6.616 | 0.109,0.303 | 6.617 | 0.070,-0.172 | 6.604 | -0.065,22.407,43.089,2017-02-15 13:47:20,10,318
0.052,0.010 | 6.654 | 0.054,0.083 | 6.584 | 0.123,-0.015 | 6.619 | 0.107,0.307 | 6.622 | 0.069,-0.172 | 6.603 | -0.065,23.297,43.715,2017-02-15 13:47:20,10,318
0.052,0.010 | 6.653 | 0.054,0.084 | 6.585 | 0.124,-0.013 | 6.618 | 0.105,0.308 | 6.623 | 0.069,-0.172 | 6.603 | -0.066,23.778,43.650,2017-02-15 13:47:20,10,318
0.052,0.011 | 6.653 | 0.054,0.085 | 6.585 | 0.124,-0.015 | 6.615 | 0.106,0.309 | 6.623 | 0.070,-0.172 | 6.604 | -0.066,24.278,43.439,2017-02-15 13:47:20,11,318
0.052,0.011 | 6.653 | 0.054,0.052 | 6.565 | 0.147,0.011 | 6.611 | 0.096,0.266 | 6.587 | 0.057,-0.179 | 6.579 | -0.035,24.103,29.194,2017-02-15 13:47:20,11,318
0.052,0.011 | 6.653 | 0.054,0.000 | 6.527 | 0.153,0.042 | 6.552 | 0.094,0.207 | 6.559 | 0.051,-0.191 | 6.541 | 0.100,23.373,12.857,2017-02-15 13:47:21,11,318
0.052,0.009 | 6.653 | 0.053,-0.029 | 6.502 | 0.147,0.023 | 6.529 | 0.117,0.178 | 6.549 | 0.050,-0.208 | 6.549 | 0.093,26.586,6.601,2017-02-15 13:47:21,11,318
0.051,0.007 | 6.653 | 0.053,-0.033 | 6.494 | 0.143,0.019 | 6.527 | 0.107,0.174 | 6.546 | 0.050,-0.212 | 6.551 | 0.087,26.182,7.003,2017-02-15 13:47:21,11,318
0.051,0.006 | 6.653 | 0.053,0.012 | 6.501 | 0.148,0.014 | 6.518 | 0.134,0.218 | 6.557 | 0.056,-0.196 | 6.552 | 0.037,21.771,19.250,2017-02-15 13:47:21,11,318
0.051,0.006 | 6.653 | 0.053,0.045 | 6.517 | 0.148,-0.049 | 6.539 | 0.131,0.252 | 6.574 | 0.057,-0.186 | 6.593 | -0.049,23.165,28.622,2017-02-15 13:47:21,11,318
0.051,0.007 | 6.653 | 0.053,0.070 | 6.562 | 0.125,-0.018 | 6.599 | 0.104,0.289 | 6.603 | 0.056,-0.175 | 6.607 | -0.069,22.399,39.419,2017-02-15 13:47:22,12,318
