Session: 146,Game:,Wingman,User:,Survivor2
Game No.:,0
Day:,18,Month:,Sep,Year:,2017
Track:,Forest,Speed:,slow,Time:,120 (sec),
Target Angle:,45,Angle Incr:,1

BASIC DATA
Ring Num,Score,Arm Angle,Assisted
0,0,0.000,False
1,10,45.242,False
2,9,43.640,False
3,10,44.356,False
4,10,44.483,False
5,10,44.648,False
6,10,44.478,False
7,7,41.365,False
8,10,45.282,False
9,9,46.337,False
10,3,52.271,False
11,10,44.515,False
12,10,45.225,False
13,9,46.694,False

RAW DATA
BodyDepth, CentralPont (X | Y | Z),RightHand (X | Y | Z),LeftHand (X | Y | Z),RightElbow (X | Y | Z),LeftElbow (X | Y | Z),LeftAngle,RightAngle,Time,RingNumber,AchievementID
-0.063,0.012 | 6.670 | -0.039,0.194 | 6.316 | 0.064,-0.437 | 6.474 | 0.090,0.199 | 6.526 | -0.035,-0.276 | 6.605 | -0.017,45.124,19.280,2017-09-18 19:25:31,9,51
-0.063,0.011 | 6.670 | -0.039,0.193 | 6.315 | 0.064,-0.436 | 6.474 | 0.090,0.199 | 6.526 | -0.036,-0.276 | 6.605 | -0.017,45.050,19.294,2017-09-18 19:25:31,9,51
-0.064,0.011 | 6.670 | -0.040,0.192 | 6.316 | 0.064,-0.436 | 6.473 | 0.091,0.198 | 6.526 | -0.036,-0.276 | 6.604 | -0.018,44.757,19.355,2017-09-18 19:25:31,9,51
-0.064,0.009 | 6.670 | -0.040,0.191 | 6.316 | 0.064,-0.436 | 6.473 | 0.093,0.197 | 6.527 | -0.036,-0.276 | 6.603 | -0.017,44.428,19.347,2017-09-18 19:25:31,9,51
-0.064,0.008 | 6.670 | -0.040,0.190 | 6.316 | 0.065,-0.436 | 6.473 | 0.094,0.196 | 6.527 | -0.035,-0.277 | 6.602 | -0.016,44.338,19.277,2017-09-18 19:25:32,9,51
-0.064,0.008 | 6.670 | -0.039,0.189 | 6.316 | 0.065,-0.437 | 6.473 | 0.096,0.195 | 6.527 | -0.035,-0.277 | 6.602 | -0.014,44.357,19.246,2017-09-18 19:25:32,9,51
-0.063,0.008 | 6.670 | -0.039,0.189 | 6.316 | 0.066,-0.437 | 6.473 | 0.097,0.195 | 6.527 | -0.034,-0.278 | 6.603 | -0.013,44.474,19.235,2017-09-18 19:25:32,9,51
-0.062,0.008 | 6.670 | -0.038,0.189 | 6.316 | 0.066,-0.438 | 6.474 | 0.098,0.195 | 6.527 | -0.034,-0.278 | 6.603 | -0.012,44.671,19.211,2017-09-18 19:25:32,9,51
-0.061,0.008 | 6.670 | -0.037,0.190 | 6.316 | 0.067,-0.438 | 6.475 | 0.100,0.195 | 6.527 | -0.033,-0.278 | 6.604 | -0.010,44.922,19.192,2017-09-18 19:25:32,9,51
-0.061,0.009 | 6.670 | -0.036,0.190 | 6.316 | 0.067,-0.441 | 6.479 | 0.100,0.195 | 6.526 | -0.033,-0.279 | 6.606 | -0.009,45.347,19.197,2017-09-18 19:25:33,9,51
-0.060,0.009 | 6.671 | -0.036,0.190 | 6.316 | 0.068,-0.449 | 6.488 | 0.100,0.196 | 6.526 | -0.032,-0.282 | 6.610 | -0.009,46.659,19.239,2017-09-18 19:25:33,9,51
-0.060,0.009 | 6.671 | -0.035,0.190 | 6.316 | 0.068,-0.454 | 6.496 | 0.099,0.196 | 6.526 | -0.032,-0.286 | 6.614 | -0.010,48.006,19.343,2017-09-18 19:25:33,9,51
-0.060,0.010 | 6.671 | -0.035,0.191 | 6.315 | 0.068,-0.455 | 6.497 | 0.099,0.196 | 6.526 | -0.032,-0.287 | 6.616 | -0.010,48.573,19.368,2017-09-18 19:25:33,9,51
-0.060,0.010 | 6.670 | -0.035,0.191 | 6.315 | 0.069,-0.454 | 6.497 | 0.100,0.196 | 6.525 | -0.032,-0.287 | 6.617 | -0.011,48.719,19.368,2017-09-18 19:25:33,9,51
-0.060,0.011 | 6.670 | -0.036,0.191 | 6.315 | 0.072,-0.451 | 6.497 | 0.101,0.196 | 6.524 | -0.030,-0.286 | 6.617 | -0.011,48.507,19.306,2017-09-18 19:25:34,9,51
-0.062,0.012 | 6.670 | -0.038,0.192 | 6.315 | 0.080,-0.444 | 6.491 | 0.103,0.195 | 6.522 | -0.027,-0.281 | 6.614 | -0.011,47.598,19.323,2017-09-18 19:25:34,9,51
-0.063,0.013 | 6.670 | -0.040,0.194 | 6.315 | 0.084,-0.438 | 6.486 | 0.104,0.196 | 6.521 | -0.025,-0.277 | 6.610 | -0.011,46.581,19.647,2017-09-18 19:25:34,9,51
-0.063,0.014 | 6.670 | -0.040,0.195 | 6.315 | 0.085,-0.436 | 6.486 | 0.105,0.197 | 6.521 | -0.025,-0.276 | 6.609 | -0.011,46.337,19.862,2017-09-18 19:25:34,9,51
-0.064,0.015 | 6.670 | -0.041,0.198 | 6.315 | 0.084,-0.432 | 6.482 | 0.104,0.199 | 6.522 | -0.025,-0.273 | 6.607 | -0.012,45.808,20.034,2017-09-18 19:25:34,10,51
-0.065,0.017 | 6.670 | -0.042,0.194 | 6.314 | 0.081,-0.373 | 6.419 | 0.094,0.197 | 6.522 | -0.026,-0.249 | 6.584 | -0.015,37.658,18.329,2017-09-18 19:25:35,10,51
-0.066,0.018 | 6.670 | -0.043,0.192 | 6.313 | 0.078,-0.276 | 6.354 | 0.076,0.195 | 6.522 | -0.026,-0.206 | 6.555 | -0.020,24.344,17.302,2017-09-18 19:25:35,10,51
-0.066,0.019 | 6.670 | -0.044,0.192 | 6.313 | 0.076,-0.213 | 6.334 | 0.074,0.196 | 6.522 | -0.027,-0.182 | 6.544 | -0.022,17.647,17.434,2017-09-18 19:25:35,10,51
-0.066,0.019 | 6.670 | -0.044,0.196 | 6.313 | 0.076,-0.179 | 6.331 | 0.081,0.200 | 6.523 | -0.027,-0.170 | 6.540 | -0.023,14.142,18.727,2017-09-18 19:25:35,10,51
-0.066,0.018 | 6.670 | -0.044,0.197 | 6.315 | 0.076,-0.207 | 6.337 | 0.086,0.202 | 6.524 | -0.027,-0.168 | 6.540 | -0.022,13.467,19.407,2017-09-18 19:25:36,10,51
-0.066,0.018 | 6.670 | -0.044,0.196 | 6.315 | 0.076,-0.342 | 6.401 | 0.094,0.202 | 6.525 | -0.027,-0.210 | 6.558 | -0.018,25.159,19.550,2017-09-18 19:25:36,10,51
-0.066,0.017 | 6.670 | -0.044,0.197 | 6.315 | 0.075,-0.388 | 6.438 | 0.095,0.202 | 6.525 | -0.027,-0.240 | 6.577 | -0.019,34.398,19.575,2017-09-18 19:25:36,10,51
-0.067,0.017 | 6.670 | -0.044,0.197 | 6.315 | 0.075,-0.397 | 6.445 | 0.095,0.203 | 6.525 | -0.028,-0.250 | 6.585 | -0.019,37.768,19.661,2017-09-18 19:25:36,10,51
-0.067,0.018 | 6.670 | -0.044,0.198 | 6.315 | 0.074,-0.399 | 6.447 | 0.094,0.204 | 6.525 | -0.028,-0.252 | 6.588 | -0.019,38.794,19.805,2017-09-18 19:25:36,10,51
-0.067,0.018 | 6.670 | -0.045,0.199 | 6.315 | 0.073,-0.408 | 6.454 | 0.091,0.204 | 6.524 | -0.029,-0.255 | 6.591 | -0.020,39.876,19.932,2017-09-18 19:25:37,10,51
-0.068,0.018 | 6.670 | -0.045,0.199 | 6.315 | 0.073,-0.418 | 6.465 | 0.091,0.205 | 6.524 | -0.030,-0.259 | 6.595 | -0.020,41.493,20.027,2017-09-18 19:25:37,10,51
-0.068,0.018 | 6.670 | -0.045,0.199 | 6.315 | 0.071,-0.421 | 6.469 | 0.091,0.205 | 6.524 | -0.031,-0.262 | 6.598 | -0.020,42.500,20.125,2017-09-18 19:25:37,10,51
-0.068,0.018 | 6.670 | -0.045,0.198 | 6.314 | 0.070,-0.424 | 6.474 | 0.092,0.205 | 6.524 | -0.033,-0.264 | 6.601 | -0.020,43.375,19.965,2017-09-18 19:25:37,10,51
-0.069,0.019 | 6.670 | -0.046,0.197 | 6.314 | 0.070,-0.428 | 6.478 | 0.092,0.204 | 6.523 | -0.033,-0.267 | 6.604 | -0.020,44.297,19.796,2017-09-18 19:25:37,10,51
-0.069,0.019 | 6.670 | -0.047,0.197 | 6.314 | 0.070,-0.429 | 6.480 | 0.091,0.204 | 6.523 | -0.033,-0.268 | 6.605 | -0.021,44.830,19.719,2017-09-18 19:25:38,10,51
-0.070,0.019 | 6.670 | -0.047,0.196 | 6.314 | 0.069,-0.430 | 6.481 | 0.089,0.203 | 6.522 | -0.034,-0.269 | 6.606 | -0.023,45.276,19.445,2017-09-18 19:25:38,10,51
-0.072,0.019 | 6.669 | -0.048,0.194 | 6.313 | 0.069,-0.431 | 6.482 | 0.089,0.201 | 6.522 | -0.034,-0.270 | 6.607 | -0.024,45.415,18.975,2017-09-18 19:25:38,10,51
-0.073,0.018 | 6.669 | -0.050,0.192 | 6.313 | 0.069,-0.431 | 6.483 | 0.089,0.199 | 6.522 | -0.035,-0.270 | 6.607 | -0.025,45.374,18.438,2017-09-18 19:25:38,10,51
-0.075,0.018 | 6.669 | -0.051,0.191 | 6.313 | 0.067,-0.430 | 6.483 | 0.088,0.197 | 6.522 | -0.037,-0.270 | 6.607 | -0.025,45.250,17.988,2017-09-18 19:25:38,10,51
-0.077,0.018 | 6.669 | -0.053,0.190 | 6.312 | 0.065,-0.430 | 6.481 | 0.086,0.195 | 6.521 | -0.039,-0.269 | 6.607 | -0.026,45.039,17.613,2017-09-18 19:25:39,10,51
-0.079,0.018 | 6.669 | -0.054,0.189 | 6.312 | 0.063,-0.429 | 6.481 | 0.085,0.194 | 6.521 | -0.041,-0.269 | 6.607 | -0.028,44.781,17.349,2017-09-18 19:25:39,10,51
-0.081,0.018 | 6.669 | -0.057,0.188 | 6.312 | 0.061,-0.428 | 6.480 | 0.083,0.194 | 6.520 | -0.043,-0.268 | 6.606 | -0.029,44.544,17.171,2017-09-18 19:25:39,10,51
-0.083,0.018 | 6.669 | -0.059,0.187 | 6.312 | 0.058,-0.428 | 6.480 | 0.081,0.193 | 6.520 | -0.046,-0.267 | 6.606 | -0.032,44.389,17.017,2017-09-18 19:25:39,10,51
-0.085,0.018 | 6.669 | -0.061,0.187 | 6.312 | 0.056,-0.428 | 6.480 | 0.079,0.193 | 6.520 | -0.049,-0.267 | 6.606 | -0.033,44.401,16.912,2017-09-18 19:25:40,10,51
-0.086,0.019 | 6.669 | -0.062,0.186 | 6.312 | 0.054,-0.427 | 6.480 | 0.078,0.193 | 6.520 | -0.050,-0.267 | 6.606 | -0.034,44.429,16.814,2017-09-18 19:25:40,10,51
-0.087,0.019 | 6.669 | -0.063,0.186 | 6.312 | 0.053,-0.427 | 6.480 | 0.078,0.193 | 6.520 | -0.051,-0.267 | 6.606 | -0.035,44.433,16.735,2017-09-18 19:25:40,10,51
-0.088,0.019 | 6.669 | -0.063,0.186 | 6.312 | 0.053,-0.427 | 6.480 | 0.077,0.193 | 6.520 | -0.051,-0.267 | 6.606 | -0.036,44.508,16.677,2017-09-18 19:25:40,10,51
-0.088,0.019 | 6.669 | -0.064,0.186 | 6.312 | 0.052,-0.428 | 6.481 | 0.076,0.193 | 6.520 | -0.052,-0.267 | 6.607 | -0.037,44.662,16.653,2017-09-18 19:25:40,10,51
-0.089,0.019 | 6.669 | -0.065,0.186 | 6.311 | 0.051,-0.428 | 6.482 | 0.076,0.193 | 6.519 | -0.054,-0.267 | 6.607 | -0.037,44.759,16.641,2017-09-18 19:25:41,10,51
-0.090,0.019 | 6.669 | -0.065,0.186 | 6.310 | 0.049,-0.428 | 6.482 | 0.076,0.193 | 6.519 | -0.055,-0.268 | 6.608 | -0.038,44.786,16.613,2017-09-18 19:25:41,10,51
-0.091,0.019 | 6.669 | -0.066,0.186 | 6.310 | 0.047,-0.428 | 6.483 | 0.076,0.192 | 6.519 | -0.056,-0.268 | 6.608 | -0.038,44.796,16.599,2017-09-18 19:25:41,10,51
-0.091,0.019 | 6.669 | -0.066,0.185 | 6.310 | 0.046,-0.429 | 6.484 | 0.077,0.192 | 6.519 | -0.058,-0.269 | 6.609 | -0.036,44.837,16.758,2017-09-18 19:25:41,10,51
-0.090,0.019 | 6.669 | -0.066,0.185 | 6.311 | 0.047,-0.432 | 6.485 | 0.076,0.191 | 6.519 | -0.058,-0.271 | 6.609 | -0.038,45.201,16.839,2017-09-18 19:25:41,10,51
-0.089,0.018 | 6.669 | -0.066,0.185 | 6.312 | 0.049,-0.433 | 6.485 | 0.076,0.190 | 6.520 | -0.056,-0.273 | 6.610 | -0.038,45.489,16.822,2017-09-18 19:25:42,10,51
-0.088,0.018 | 6.669 | -0.065,0.185 | 6.312 | 0.051,-0.434 | 6.486 | 0.077,0.190 | 6.520 | -0.054,-0.273 | 6.610 | -0.038,45.618,16.805,2017-09-18 19:25:42,10,51
-0.087,0.017 | 6.669 | -0.064,0.185 | 6.312 | 0.052,-0.434 | 6.486 | 0.078,0.190 | 6.520 | -0.053,-0.274 | 6.610 | -0.037,45.681,16.808,2017-09-18 19:25:42,10,51
-0.086,0.017 | 6.669 | -0.063,0.186 | 6.312 | 0.053,-0.434 | 6.486 | 0.079,0.189 | 6.520 | -0.052,-0.274 | 6.610 | -0.036,45.786,16.831,2017-09-18 19:25:42,10,51
-0.085,0.017 | 6.669 | -0.061,0.191 | 6.313 | 0.056,-0.435 | 6.486 | 0.081,0.190 | 6.521 | -0.049,-0.275 | 6.610 | -0.034,46.086,16.949,2017-09-18 19:25:43,10,51
-0.083,0.015 | 6.670 | -0.062,0.208 | 6.318 | 0.064,-0.444 | 6.494 | 0.078,0.195 | 6.526 | -0.042,-0.278 | 6.611 | -0.036,48.280,17.719,2017-09-18 19:25:43,10,51
-0.085,0.014 | 6.671 | -0.065,0.216 | 6.319 | 0.057,-0.450 | 6.502 | 0.077,0.198 | 6.527 | -0.048,-0.281 | 6.615 | -0.037,50.386,18.035,2017-09-18 19:25:43,10,51
-0.087,0.014 | 6.671 | -0.068,0.223 | 6.318 | 0.048,-0.453 | 6.506 | 0.074,0.200 | 6.526 | -0.056,-0.283 | 6.618 | -0.039,51.820,18.448,2017-09-18 19:25:43,10,51
-0.088,0.015 | 6.671 | -0.069,0.226 | 6.318 | 0.045,-0.453 | 6.506 | 0.073,0.201 | 6.526 | -0.057,-0.283 | 6.619 | -0.040,52.271,18.611,2017-09-18 19:25:43,10,51
-0.089,0.017 | 6.671 | -0.070,0.231 | 6.317 | 0.041,-0.453 | 6.508 | 0.071,0.204 | 6.525 | -0.060,-0.283 | 6.620 | -0.042,53.103,18.909,2017-09-18 19:25:43,11,51
-0.090,0.022 | 6.671 | -0.072,0.229 | 6.316 | 0.038,-0.450 | 6.511 | 0.070,0.208 | 6.525 | -0.062,-0.280 | 6.623 | -0.044,53.600,19.226,2017-09-18 19:25:44,11,51
-0.094,0.026 | 6.671 | -0.075,0.217 | 6.313 | 0.033,-0.413 | 6.470 | 0.065,0.209 | 6.524 | -0.067,-0.265 | 6.609 | -0.048,47.803,18.621,2017-09-18 19:25:44,11,51
-0.095,0.028 | 6.670 | -0.076,0.209 | 6.312 | 0.028,-0.339 | 6.402 | 0.056,0.208 | 6.524 | -0.070,-0.230 | 6.577 | -0.053,35.577,17.717,2017-09-18 19:25:44,11,51
-0.096,0.028 | 6.670 | -0.077,0.206 | 6.313 | 0.027,-0.309 | 6.380 | 0.052,0.207 | 6.525 | -0.072,-0.209 | 6.562 | -0.054,29.245,17.074,2017-09-18 19:25:44,11,51
-0.097,0.027 | 6.670 | -0.078,0.205 | 6.315 | 0.026,-0.310 | 6.380 | 0.052,0.206 | 6.526 | -0.073,-0.206 | 6.559 | -0.054,28.037,16.663,2017-09-18 19:25:45,11,51
-0.097,0.025 | 6.670 | -0.079,0.202 | 6.316 | 0.026,-0.310 | 6.380 | 0.055,0.203 | 6.527 | -0.073,-0.206 | 6.559 | -0.053,28.055,16.177,2017-09-18 19:25:45,11,51
-0.097,0.024 | 6.670 | -0.079,0.198 | 6.317 | 0.029,-0.285 | 6.363 | 0.051,0.200 | 6.527 | -0.072,-0.202 | 6.556 | -0.051,26.700,15.708,2017-09-18 19:25:45,11,51
-0.096,0.022 | 6.670 | -0.078,0.197 | 6.317 | 0.030,-0.277 | 6.357 | 0.049,0.198 | 6.527 | -0.071,-0.200 | 6.554 | -0.049,25.707,15.441,2017-09-18 19:25:45,11,51
-0.095,0.021 | 6.670 | -0.076,0.195 | 6.317 | 0.033,-0.278 | 6.356 | 0.050,0.196 | 6.527 | -0.069,-0.200 | 6.552 | -0.048,25.409,15.201,2017-09-18 19:25:45,11,51
-0.093,0.019 | 6.670 | -0.075,0.194 | 6.317 | 0.035,-0.261 | 6.349 | 0.053,0.195 | 6.527 | -0.066,-0.197 | 6.550 | -0.046,24.350,15.013,2017-09-18 19:25:46,11,51
-0.092,0.018 | 6.670 | -0.073,0.193 | 6.318 | 0.037,-0.239 | 6.340 | 0.051,0.193 | 6.527 | -0.064,-0.189 | 6.546 | -0.046,21.724,14.874,2017-09-18 19:25:46,11,51
-0.091,0.017 | 6.670 | -0.072,0.191 | 6.318 | 0.039,-0.236 | 6.338 | 0.051,0.192 | 6.527 | -0.063,-0.187 | 6.544 | -0.046,20.696,14.761,2017-09-18 19:25:46,11,51
-0.090,0.016 | 6.670 | -0.071,0.190 | 6.318 | 0.040,-0.238 | 6.338 | 0.053,0.191 | 6.527 | -0.062,-0.186 | 6.543 | -0.045,20.389,14.660,2017-09-18 19:25:46,11,51
-0.090,0.015 | 6.670 | -0.070,0.190 | 6.318 | 0.040,-0.234 | 6.338 | 0.055,0.190 | 6.528 | -0.062,-0.185 | 6.543 | -0.045,19.919,14.616,2017-09-18 19:25:46,11,51
-0.089,0.015 | 6.670 | -0.070,0.190 | 6.318 | 0.041,-0.228 | 6.336 | 0.056,0.190 | 6.528 | -0.061,-0.183 | 6.542 | -0.044,19.178,14.645,2017-09-18 19:25:47,11,51
-0.089,0.015 | 6.670 | -0.069,0.191 | 6.318 | 0.041,-0.227 | 6.336 | 0.057,0.191 | 6.528 | -0.060,-0.182 | 6.541 | -0.044,18.740,14.742,2017-09-18 19:25:47,11,51
-0.088,0.015 | 6.670 | -0.069,0.192 | 6.318 | 0.042,-0.251 | 6.346 | 0.064,0.191 | 6.528 | -0.060,-0.183 | 6.542 | -0.041,19.212,14.908,2017-09-18 19:25:47,11,51
-0.087,0.016 | 6.670 | -0.068,0.193 | 6.318 | 0.043,-0.339 | 6.401 | 0.083,0.193 | 6.528 | -0.059,-0.210 | 6.558 | -0.033,27.452,15.166,2017-09-18 19:25:47,11,51
-0.087,0.017 | 6.670 | -0.067,0.195 | 6.318 | 0.043,-0.371 | 6.427 | 0.088,0.195 | 6.528 | -0.058,-0.232 | 6.573 | -0.029,34.597,15.459,2017-09-18 19:25:47,11,51
-0.086,0.018 | 6.670 | -0.066,0.196 | 6.317 | 0.043,-0.376 | 6.433 | 0.091,0.197 | 6.527 | -0.058,-0.239 | 6.580 | -0.028,37.325,15.687,2017-09-18 19:25:48,11,51
-0.086,0.019 | 6.670 | -0.066,0.197 | 6.317 | 0.042,-0.382 | 6.438 | 0.091,0.198 | 6.527 | -0.059,-0.243 | 6.584 | -0.027,38.707,15.789,2017-09-18 19:25:48,11,51
-0.086,0.020 | 6.670 | -0.066,0.197 | 6.316 | 0.041,-0.396 | 6.449 | 0.088,0.198 | 6.527 | -0.059,-0.247 | 6.588 | -0.027,40.428,15.789,2017-09-18 19:25:48,11,51
-0.085,0.020 | 6.670 | -0.065,0.197 | 6.316 | 0.040,-0.406 | 6.458 | 0.086,0.198 | 6.526 | -0.060,-0.253 | 6.593 | -0.027,42.499,15.744,2017-09-18 19:25:48,11,51
-0.085,0.020 | 6.670 | -0.065,0.197 | 6.315 | 0.040,-0.415 | 6.467 | 0.086,0.198 | 6.526 | -0.060,-0.258 | 6.597 | -0.028,44.290,15.694,2017-09-18 19:25:49,11,51
-0.084,0.020 | 6.670 | -0.064,0.197 | 6.315 | 0.039,-0.422 | 6.474 | 0.086,0.197 | 6.526 | -0.060,-0.263 | 6.601 | -0.028,45.938,15.678,2017-09-18 19:25:49,11,51
-0.084,0.019 | 6.670 | -0.064,0.196 | 6.314 | 0.039,-0.422 | 6.474 | 0.087,0.197 | 6.525 | -0.060,-0.265 | 6.603 | -0.028,46.439,15.664,2017-09-18 19:25:49,11,51
-0.083,0.019 | 6.670 | -0.063,0.196 | 6.314 | 0.039,-0.422 | 6.474 | 0.087,0.196 | 6.525 | -0.060,-0.266 | 6.603 | -0.027,46.500,15.660,2017-09-18 19:25:49,11,51
-0.083,0.019 | 6.670 | -0.062,0.195 | 6.314 | 0.040,-0.422 | 6.473 | 0.088,0.196 | 6.525 | -0.059,-0.266 | 6.602 | -0.027,46.440,15.645,2017-09-18 19:25:49,11,51
-0.081,0.018 | 6.670 | -0.061,0.194 | 6.314 | 0.041,-0.421 | 6.472 | 0.091,0.195 | 6.525 | -0.058,-0.265 | 6.602 | -0.025,46.159,15.596,2017-09-18 19:25:50,11,51
-0.080,0.018 | 6.670 | -0.059,0.194 | 6.314 | 0.042,-0.419 | 6.470 | 0.093,0.195 | 6.525 | -0.057,-0.264 | 6.600 | -0.022,45.683,15.502,2017-09-18 19:25:50,11,51
-0.078,0.018 | 6.670 | -0.057,0.193 | 6.314 | 0.043,-0.417 | 6.468 | 0.096,0.195 | 6.525 | -0.055,-0.263 | 6.599 | -0.020,45.186,15.434,2017-09-18 19:25:50,11,51
-0.077,0.018 | 6.670 | -0.055,0.192 | 6.313 | 0.044,-0.416 | 6.468 | 0.098,0.194 | 6.524 | -0.054,-0.262 | 6.599 | -0.018,44.647,15.373,2017-09-18 19:25:50,11,51
-0.076,0.019 | 6.670 | -0.054,0.192 | 6.311 | 0.045,-0.415 | 6.468 | 0.100,0.194 | 6.523 | -0.053,-0.261 | 6.599 | -0.016,44.166,15.554,2017-09-18 19:25:50,11,51
-0.075,0.019 | 6.670 | -0.053,0.193 | 6.310 | 0.047,-0.415 | 6.468 | 0.102,0.194 | 6.522 | -0.051,-0.261 | 6.599 | -0.015,43.758,15.855,2017-09-18 19:25:51,11,51
-0.074,0.019 | 6.670 | -0.052,0.194 | 6.310 | 0.047,-0.415 | 6.469 | 0.103,0.195 | 6.522 | -0.051,-0.260 | 6.599 | -0.014,43.561,16.157,2017-09-18 19:25:51,11,51
-0.074,0.019 | 6.670 | -0.051,0.194 | 6.310 | 0.048,-0.415 | 6.469 | 0.103,0.195 | 6.521 | -0.050,-0.260 | 6.599 | -0.013,43.364,16.394,2017-09-18 19:25:51,11,51
-0.073,0.019 | 6.670 | -0.051,0.194 | 6.310 | 0.048,-0.415 | 6.470 | 0.104,0.195 | 6.522 | -0.049,-0.261 | 6.600 | -0.012,43.367,16.483,2017-09-18 19:25:51,11,51
-0.073,0.019 | 6.670 | -0.050,0.192 | 6.310 | 0.048,-0.417 | 6.471 | 0.103,0.195 | 6.522 | -0.049,-0.262 | 6.601 | -0.012,43.731,16.349,2017-09-18 19:25:52,11,51
-0.073,0.019 | 6.670 | -0.050,0.190 | 6.310 | 0.048,-0.418 | 6.472 | 0.104,0.194 | 6.521 | -0.050,-0.263 | 6.602 | -0.012,43.936,16.180,2017-09-18 19:25:52,11,51
-0.073,0.019 | 6.670 | -0.050,0.189 | 6.309 | 0.048,-0.419 | 6.473 | 0.104,0.193 | 6.521 | -0.050,-0.263 | 6.603 | -0.011,44.110,16.113,2017-09-18 19:25:52,11,51
-0.073,0.019 | 6.670 | -0.050,0.189 | 6.309 | 0.048,-0.420 | 6.474 | 0.104,0.192 | 6.521 | -0.050,-0.264 | 6.604 | -0.011,44.393,16.043,2017-09-18 19:25:52,11,51
-0.073,0.019 | 6.670 | -0.050,0.189 | 6.309 | 0.048,-0.421 | 6.475 | 0.104,0.192 | 6.521 | -0.050,-0.265 | 6.604 | -0.011,44.515,16.014,2017-09-18 19:25:52,11,51
-0.073,0.019 | 6.670 | -0.050,0.188 | 6.309 | 0.047,-0.422 | 6.476 | 0.104,0.192 | 6.521 | -0.051,-0.265 | 6.605 | -0.011,44.843,15.901,2017-09-18 19:25:52,12,51
-0.072,0.019 | 6.670 | -0.050,0.188 | 6.309 | 0.047,-0.423 | 6.477 | 0.104,0.192 | 6.521 | -0.051,-0.266 | 6.606 | -0.011,45.030,15.823,2017-09-18 19:25:53,12,51
-0.072,0.018 | 6.670 | -0.049,0.187 | 6.309 | 0.047,-0.365 | 6.420 | 0.099,0.191 | 6.520 | -0.051,-0.250 | 6.589 | -0.012,38.836,15.851,2017-09-18 19:25:53,12,51
-0.072,0.018 | 6.670 | -0.049,0.186 | 6.309 | 0.047,-0.240 | 6.342 | 0.070,0.191 | 6.520 | -0.051,-0.201 | 6.554 | -0.018,22.919,15.894,2017-09-18 19:25:53,12,51
-0.072,0.017 | 6.670 | -0.049,0.185 | 6.309 | 0.048,-0.201 | 6.328 | 0.062,0.189 | 6.520 | -0.051,-0.181 | 6.544 | -0.023,16.652,15.847,2017-09-18 19:25:53,12,51
-0.072,0.015 | 6.670 | -0.049,0.185 | 6.310 | 0.050,-0.218 | 6.334 | 0.075,0.187 | 6.521 | -0.049,-0.179 | 6.542 | -0.024,15.497,15.936,2017-09-18 19:25:54,12,51
-0.072,0.013 | 6.670 | -0.049,0.185 | 6.311 | 0.052,-0.283 | 6.362 | 0.088,0.187 | 6.522 | -0.048,-0.193 | 6.547 | -0.020,18.988,16.105,2017-09-18 19:25:54,12,51
-0.072,0.013 | 6.670 | -0.049,0.185 | 6.311 | 0.052,-0.380 | 6.424 | 0.092,0.187 | 6.522 | -0.047,-0.234 | 6.570 | -0.016,31.188,16.227,2017-09-18 19:25:54,12,51
-0.072,0.012 | 6.670 | -0.049,0.185 | 6.311 | 0.052,-0.420 | 6.462 | 0.094,0.187 | 6.522 | -0.046,-0.259 | 6.590 | -0.016,39.575,16.292,2017-09-18 19:25:54,12,51
-0.072,0.013 | 6.670 | -0.049,0.184 | 6.310 | 0.053,-0.433 | 6.480 | 0.099,0.187 | 6.522 | -0.046,-0.271 | 6.603 | -0.015,44.011,16.360,2017-09-18 19:25:54,12,51
-0.072,0.013 | 6.670 | -0.049,0.184 | 6.310 | 0.053,-0.442 | 6.492 | 0.100,0.187 | 6.521 | -0.045,-0.277 | 6.611 | -0.015,46.308,16.515,2017-09-18 19:25:55,12,51
-0.072,0.013 | 6.670 | -0.049,0.185 | 6.310 | 0.053,-0.444 | 6.496 | 0.100,0.187 | 6.521 | -0.045,-0.279 | 6.614 | -0.015,47.068,16.693,2017-09-18 19:25:55,12,51
-0.072,0.013 | 6.670 | -0.049,0.185 | 6.310 | 0.053,-0.443 | 6.496 | 0.100,0.188 | 6.521 | -0.045,-0.279 | 6.614 | -0.015,47.044,16.817,2017-09-18 19:25:55,12,51
-0.073,0.014 | 6.670 | -0.049,0.186 | 6.309 | 0.053,-0.440 | 6.493 | 0.100,0.188 | 6.520 | -0.046,-0.278 | 6.614 | -0.016,46.833,16.908,2017-09-18 19:25:55,12,51
-0.074,0.014 | 6.670 | -0.050,0.187 | 6.309 | 0.051,-0.438 | 6.489 | 0.099,0.189 | 6.520 | -0.047,-0.277 | 6.613 | -0.016,46.570,17.014,2017-09-18 19:25:55,12,51
-0.074,0.013 | 6.670 | -0.051,0.188 | 6.310 | 0.050,-0.437 | 6.488 | 0.099,0.190 | 6.521 | -0.048,-0.277 | 6.612 | -0.017,46.680,16.895,2017-09-18 19:25:56,12,51
-0.075,0.013 | 6.670 | -0.051,0.188 | 6.310 | 0.049,-0.437 | 6.488 | 0.098,0.189 | 6.522 | -0.049,-0.277 | 6.612 | -0.017,46.938,16.583,2017-09-18 19:25:56,12,51
