Session: 314,Game:,Wingman,User:,Survivor2
Game No.:,0
Day:,13,Month:,Feb,Year:,2017
Track:,Temple,Speed:,medium,Time:,60 (sec),
Target Angle:,53,Angle Incr:,1

BASIC DATA
Ring Num,Score,Arm Angle,Assisted
0.174,0.016 | 6.662 | 0.187,-0.044 | 6.524 | 0.219,-0.296 | 6.410 | 0.166,0.174 | 6.545 | 0.139,-0.293 | 6.643 | 0.156,48.832,11.651,2017-02-13 09:59:15,5,309
0.178,0.024 | 6.659 | 0.194,-0.053 | 6.511 | 0.198,-0.261 | 6.413 | 0.161,0.177 | 6.526 | 0.162,-0.286 | 6.644 | 0.150,50.210,11.336,2017-02-13 09:59:16,5,309
0.172,0.018 | 6.661 | 0.187,-0.053 | 6.523 | 0.199,-0.267 | 6.424 | 0.171,0.176 | 6.532 | 0.160,-0.299 | 6.654 | 0.150,51.060,13.372,2017-02-13 09:59:16,5,309
0.168,0.013 | 6.662 | 0.183,-0.053 | 6.551 | 0.224,-0.254 | 6.436 | 0.201,0.169 | 6.537 | 0.156,-0.304 | 6.658 | 0.151,49.865,13.511,2017-02-13 09:59:16,5,309
0.177,0.023 | 6.658 | 0.194,-0.053 | 6.538 | 0.243,-0.131 | 6.474 | 0.235,0.165 | 6.521 | 0.160,-0.278 | 6.637 | 0.158,43.586,11.237,2017-02-13 09:59:16,6,309
0.179,0.026 | 6.656 | 0.198,-0.046 | 6.505 | 0.233,-0.109 | 6.474 | 0.235,0.177 | 6.515 | 0.165,-0.274 | 6.628 | 0.174,44.232,13.010,2017-02-13 09:59:16,6,309
0.178,0.025 | 6.656 | 0.197,-0.043 | 6.504 | 0.230,-0.135 | 6.453 | 0.256,0.179 | 6.516 | 0.161,-0.275 | 6.625 | 0.185,44.272,13.774,2017-02-13 09:59:17,6,309
0.176,0.025 | 6.657 | 0.195,-0.041 | 6.505 | 0.229,-0.133 | 6.447 | 0.244,0.180 | 6.517 | 0.157,-0.275 | 6.624 | 0.189,43.872,14.283,2017-02-13 09:59:17,6,309
0.165,0.008 | 6.662 | 0.182,-0.043 | 6.524 | 0.218,-0.123 | 6.514 | 0.222,0.179 | 6.542 | 0.149,-0.311 | 6.649 | 0.194,49.398,17.212,2017-02-13 09:59:17,6,309
0.177,0.020 | 6.658 | 0.194,-0.046 | 6.514 | 0.234,-0.078 | 6.508 | 0.238,0.172 | 6.523 | 0.152,-0.276 | 6.622 | 0.192,40.662,13.598,2017-02-13 09:59:17,6,309
0.180,0.025 | 6.656 | 0.198,-0.034 | 6.503 | 0.234,-0.074 | 6.491 | 0.239,0.185 | 6.518 | 0.158,-0.268 | 6.615 | 0.200,41.352,15.170,2017-02-13 09:59:18,6,309
0.179,0.025 | 6.656 | 0.197,-0.033 | 6.504 | 0.232,-0.079 | 6.490 | 0.237,0.187 | 6.519 | 0.155,-0.272 | 6.616 | 0.200,42.975,15.467,2017-02-13 09:59:18,6,309
0.177,0.024 | 6.657 | 0.197,-0.033 | 6.506 | 0.231,-0.086 | 6.486 | 0.240,0.186 | 6.520 | 0.153,-0.274 | 6.618 | 0.199,43.606,15.440,2017-02-13 09:59:18,6,309
0.177,0.024 | 6.657 | 0.196,-0.033 | 6.507 | 0.231,-0.130 | 6.447 | 0.265,0.186 | 6.520 | 0.152,-0.275 | 6.618 | 0.200,43.775,15.363,2017-02-13 09:59:18,6,309
0.177,0.024 | 6.657 | 0.196,-0.034 | 6.507 | 0.231,-0.113 | 6.463 | 0.264,0.185 | 6.521 | 0.152,-0.276 | 6.619 | 0.205,44.039,15.182,2017-02-13 09:59:18,6,309
0.176,0.024 | 6.657 | 0.196,-0.035 | 6.507 | 0.232,-0.120 | 6.458 | 0.268,0.184 | 6.521 | 0.152,-0.277 | 6.621 | 0.209,44.494,14.876,2017-02-13 09:59:19,6,309
0.176,0.024 | 6.657 | 0.196,-0.036 | 6.508 | 0.233,-0.124 | 6.456 | 0.272,0.183 | 6.520 | 0.153,-0.277 | 6.621 | 0.211,44.678,14.635,2017-02-13 09:59:19,6,309
0.176,0.024 | 6.657 | 0.196,-0.036 | 6.508 | 0.235,-0.111 | 6.466 | 0.268,0.182 | 6.520 | 0.153,-0.276 | 6.621 | 0.210,44.363,14.497,2017-02-13 09:59:19,7,309
0.176,0.025 | 6.657 | 0.196,-0.024 | 6.514 | 0.261,-0.075 | 6.491 | 0.263,0.183 | 6.520 | 0.153,-0.267 | 6.609 | 0.203,40.828,14.487,2017-02-13 09:59:19,7,309
